videoname,poi,context,value
18402,Louis Farrakhan,18402,0.0246124267578125
18403,Queen Elizabeth II,18403,0.036590576171875
18404,Martin Luther King,18404,0.080078125
18405,Mark Zuckerberg,18405,0.04034423828125
18406,Alec Guinness,18406,0.07427978515625
18407,Donald Trump,18407,0.0307769775390625
18408,Donald Trump,18408,0.034423828125
18409,Bill Burr,18409,0.1168212890625
18410,Ayn Rand,18410,0.055908203125
18411,Barack Obama,18411,0.033660888671875
18412,Bernie Sanders,18412,0.0777587890625
18413,Alec Guinness,18413,0.04656982421875
18414,Christopher Hitchens,18414,0.035003662109375
18415,Martin Luther King,18415,0.050506591796875
18416,Alec Guinness,18416,0.0494384765625
18417,Barack Obama,18417,0.036102294921875
18418,Christopher Hitchens,18418,0.060394287109375
18419,Alec Guinness,18419,0.054443359375
18420,Barack Obama,18420,0.040313720703125
18421,Alec Guinness,18421,0.0635986328125
18422,Bernie Sanders,18422,0.058929443359375
18423,2Pac,18423,0.0972900390625
18424,Nick Offerman,18424,0.2095947265625
18425,Alec Guinness,18425,0.0290069580078125
18426,Alec Guinness,18426,0.0704345703125
18427,Dwight Eisenhower,18427,0.044830322265625
18428,Donald Trump,18428,0.03326416015625
18429,Alec Guinness,18429,0.05023193359375
18430,Bernie Sanders,18430,0.128173828125
18431,Christopher Hitchens,18431,0.058135986328125
18432,Donald Trump,18432,0.03466796875
18433,Christopher Hitchens,18433,0.052642822265625
18434,Ayn Rand,18434,0.07696533203125
18435,Bill Clinton,18435,0.027984619140625
18436,The Notorious B.I.G.,18436,0.12066650390625
18437,Milton Friedman,18437,0.01483154296875
18438,Bob Ross,18438,0.0164031982421875
18439,Bernie Sanders,18439,0.028900146484375
18440,Donald Trump,18440,0.049407958984375
18441,Barack Obama,18441,0.0623779296875
18442,Barack Obama,18442,0.254638671875
18443,Queen Elizabeth II,18443,0.07354736328125
18444,Winston Churchill,18444,0.018829345703125
18445,Ayn Rand,18445,0.038665771484375
18446,Alec Guinness,18446,0.06500244140625
18447,Alec Guinness,18447,0.0187225341796875
18448,Ronald Reagan,18448,0.0302734375
18449,Barack Obama,18449,0.03167724609375
18450,Alec Guinness,18450,0.0867919921875
18451,Donald Trump,18451,0.03289794921875
18452,Mark Zuckerberg,18452,0.057952880859375
18453,Alec Guinness,18453,0.05029296875
18454,Alec Guinness,18454,0.041534423828125
18455,Winston Churchill,18455,0.0643310546875
18456,Alec Guinness,18456,0.13232421875
18457,Scarlett Johansson,18457,0.0736083984375
18458,Ronald Reagan,18458,0.047332763671875
18459,Nick Offerman,18459,0.054290771484375
18460,Kanye West,18460,0.029815673828125
18461,Winston Churchill,18461,0.04180908203125
18462,FDR,18462,0.127197265625
18463,Ronald Reagan,18463,0.058380126953125
18464,Donald Trump,18464,0.071533203125
18465,Bernie Sanders,18465,0.1016845703125
18466,Bernie Sanders,18466,0.06903076171875
18467,Alec Guinness,18467,0.049713134765625
18468,Bernie Sanders,18468,0.0452880859375
18469,Donald Trump,18469,0.0804443359375
18470,Donald Trump,18470,0.0601806640625
18471,Ayn Rand,18471,0.02496337890625
18472,Donald Trump,18472,0.10675048828125
18473,Christopher Hitchens,18473,0.048095703125
18474,Milton Friedman,18474,0.08099365234375
18475,FDR,18475,0.052947998046875
18476,Ayn Rand,18476,0.1026611328125
18477,Bernie Sanders,18477,0.0657958984375
18478,Christopher Hitchens,18478,0.02801513671875
18479,Bill Clinton,18479,0.040283203125
18480,Mark Zuckerberg,18480,0.035369873046875
18481,Barack Obama,18481,0.039886474609375
18482,Alexandria Ocasio-Cortez,18482,0.0626220703125
18483,Gilbert Gottfried,18483,0.04669189453125
18484,George W. Bush,18484,0.1561279296875
18485,Donald Trump,18485,0.08599853515625
18486,Donald Trump,18486,0.0212860107421875
18487,Alec Guinness,18487,0.052032470703125
18488,Ronald Reagan,18488,0.033416748046875
18489,Ayn Rand,18489,0.038116455078125
18490,Martin Luther King,18490,0.0616455078125
18491,Ayn Rand,18491,0.06585693359375
18492,Bill Clinton,18492,0.0294342041015625
18493,Donald Trump,18493,0.06781005859375
18494,Louis Farrakhan,18494,0.0885009765625
18495,Bill Clinton,18495,0.024200439453125
18496,Bernie Sanders,18496,0.0323486328125
18497,Donald Trump,18497,0.0258636474609375
18498,Donald Trump,18498,0.025848388671875
18499,Ayn Rand,18499,0.085693359375
18500,Ronald Reagan,18500,0.043212890625
18501,Ayn Rand,18501,0.10211181640625
18502,Donald Trump,18502,0.042083740234375
18503,Bernie Sanders,18503,0.053619384765625
18504,Bernie Sanders,18504,0.044036865234375
18505,Ronald Reagan,18505,0.030426025390625
18506,Bill Clinton,18506,0.037322998046875
18507,Ronald Reagan,18507,0.08538818359375
18508,Barack Obama,18508,0.069580078125
18509,John Cleese,18509,0.0733642578125
18510,Donald Trump,18510,0.044158935546875
18511,Ronald Reagan,18511,0.059234619140625
18512,Alec Guinness,18512,0.101318359375
18513,Bernie Sanders,18513,0.05810546875
18514,Nelson Mandela,18514,0.06915283203125
18515,Bill Clinton,18515,0.0192413330078125
18516,Milton Friedman,18516,0.06500244140625
18517,Ayn Rand,18517,0.033599853515625
18518,Alec Guinness,18518,0.054931640625
18519,Robert Kardashian,18519,0.02545166015625
18520,Mark Zuckerberg,18520,0.09326171875
18521,Barack Obama,18521,0.332275390625
18522,Martin Luther King,18522,0.058441162109375
18523,Bernie Sanders,18523,0.0364990234375
18524,Bernie Sanders,18524,0.29150390625
18525,Alec Guinness,18525,0.02923583984375
18526,Alec Guinness,18526,0.0257110595703125
18527,JFK,18527,0.15087890625
18528,Barack Obama,18528,0.04840087890625
18529,Barack Obama,18529,0.04730224609375
18530,Winston Churchill,18530,0.1856689453125
18531,Milton Friedman,18531,0.2442626953125
18532,Boris Johnson,18532,0.0445556640625
18533,Bernie Sanders,18533,0.054931640625
18534,Alec Guinness,18534,0.05511474609375
18535,Bernie Sanders,18535,0.067626953125
18536,Bernie Sanders,18536,0.050750732421875
18537,Ayn Rand,18537,0.07220458984375
18538,Alec Guinness,18538,0.0313720703125
18539,Richard Nixon,18539,0.03240966796875
18540,Winston Churchill,18540,0.0229034423828125
18541,Winston Churchill,18541,0.031158447265625
18542,Donald Trump,18542,0.11041259765625
18543,Christopher Hitchens,18543,0.07745361328125
18544,Alec Guinness,18544,0.040496826171875
18545,Bernie Sanders,18545,0.029296875
18546,Louis Farrakhan,18546,0.028533935546875
18547,Alec Guinness,18547,0.07745361328125
18548,Bill Clinton,18548,0.10491943359375
18549,Christopher Hitchens,18549,0.0297698974609375
18550,Winston Churchill,18550,0.025421142578125
18551,Donald Trump,18551,0.07147216796875
18552,Ayn Rand,18552,0.07135009765625
18553,JFK,18553,0.034576416015625
18554,Winston Churchill,18554,0.0213165283203125
18555,Dwight Eisenhower,18555,0.04730224609375
18556,Christopher Hitchens,18556,0.05712890625
18557,Kanye West,18557,0.08270263671875
18558,Robert Kardashian,18558,0.177734375
18559,Richard Nixon,18559,0.0228118896484375
18560,Bill Clinton,18560,0.048065185546875
18561,Winston Churchill,18561,0.0260009765625
18562,Bill Clinton,18562,0.0706787109375
18563,Alec Guinness,18563,0.039947509765625
18564,Donald Trump,18564,0.042755126953125
18565,Donald Trump,18565,0.0679931640625
18566,Milton Friedman,18566,0.07379150390625
18567,Ayn Rand,18567,0.0718994140625
18568,Nelson Mandela,18568,0.0634765625
18569,Louis Farrakhan,18569,0.0350341796875
18570,FDR,18570,0.05352783203125
18571,Donald Trump,18571,0.0672607421875
18572,Alec Guinness,18572,0.07025146484375
18573,Ayn Rand,18573,0.0765380859375
18574,Donald Trump,18574,0.03717041015625
18575,Ayn Rand,18575,0.08551025390625
18576,Alec Guinness,18576,0.03570556640625
18577,FDR,18577,0.03814697265625
18578,Ayn Rand,18578,0.0162200927734375
18579,Richard Nixon,18579,0.04571533203125
18580,Ayn Rand,18580,0.08575439453125
18581,Christopher Hitchens,18581,0.11474609375
18582,Barack Obama,18582,0.0809326171875
18583,Bernie Sanders,18583,0.07440185546875
18584,Louis Farrakhan,18584,0.0279693603515625
18585,Malcolm X,18585,0.0159149169921875
18586,Milton Friedman,18586,0.01971435546875
18587,Queen Elizabeth II,18587,0.0265655517578125
18588,Bernie Sanders,18588,0.07012939453125
18589,Mr. Rogers,18589,0.09375
18590,Alec Guinness,18590,0.045257568359375
18591,Bernie Sanders,18591,0.07769775390625
18592,Ayn Rand,18592,0.06134033203125
18593,Barack Obama,18593,0.019927978515625
18594,Donald Trump,18594,0.03363037109375
18595,William F. Buckley,18595,0.0692138671875
18596,Bernie Sanders,18596,0.05548095703125
18597,Ayn Rand,18597,0.030120849609375
18598,Alec Guinness,18598,0.034423828125
18599,Barack Obama,18599,0.02618408203125
18600,Queen Elizabeth II,18600,0.0694580078125
18601,Donald Trump,18601,0.036163330078125
18602,Bill Clinton,18602,0.09136962890625
18603,George Carlin,18603,0.050079345703125
18604,Christopher Hitchens,18604,0.055084228515625
18605,Barack Obama,18605,0.037445068359375
18606,Barack Obama,18606,0.053009033203125
18607,Milton Friedman,18607,0.0618896484375
18608,Donald Trump,18608,0.03948974609375
18609,Arnold Schwarzenegger,18609,0.02789306640625
18610,Mark Zuckerberg,18610,0.10418701171875
18611,Bill Clinton,18611,0.09814453125
18612,Winston Churchill,18612,0.033721923828125
18613,Winston Churchill,18613,0.037322998046875
18614,Bernie Sanders,18614,0.1016845703125
18615,Bernie Sanders,18615,0.026885986328125
18616,Bill Burr,18616,0.0240020751953125
18617,Louis Farrakhan,18617,0.0380859375
18618,Bernie Sanders,18618,0.0467529296875
18619,Donald Trump,18619,0.032958984375
18620,Alec Guinness,18620,0.057037353515625
18621,Ayn Rand,18621,0.0877685546875
18622,Barack Obama,18622,0.028594970703125
18623,Donald Trump,18623,0.018218994140625
18624,Bernie Sanders,18624,0.04010009765625
18625,Bernie Sanders,18625,0.08544921875
18626,Donald Trump,18626,0.05584716796875
18627,Boris Johnson,18627,0.0169677734375
18628,Barack Obama,18628,0.0333251953125
18629,JFK,18629,0.1044921875
18630,Bernie Sanders,18630,0.07501220703125
18631,Donald Trump,18631,0.053466796875
18632,Ayn Rand,18632,0.0237884521484375
18633,Bill Clinton,18633,0.06475830078125
18634,Martin Luther King,18634,0.080810546875
18635,Ronald Reagan,18635,0.03515625
18636,Norm MacDonald,18636,0.071533203125
18637,Bernie Sanders,18637,0.0167388916015625
18638,Martin Luther King,18638,0.048370361328125
18639,John Cleese,18639,0.082275390625
18640,Louis C.K.,18640,0.09912109375
18641,Ayn Rand,18641,0.093505859375
18642,Bernie Sanders,18642,0.042633056640625
18643,Arnold Schwarzenegger,18643,0.0306396484375
18644,Alec Guinness,18644,0.135986328125
18645,Christopher Hitchens,18645,0.048004150390625
18646,Alec Guinness,18646,0.07232666015625
18647,Harry Truman,18647,0.0361328125
18648,FDR,18648,0.06689453125
18649,Boris Johnson,18649,0.061553955078125
18650,Alec Guinness,18650,0.0214080810546875
18651,Dwight Eisenhower,18651,0.053009033203125
18652,Donald Trump,18652,0.052490234375
18653,Ayn Rand,18653,0.033477783203125
18654,Ronald Reagan,18654,0.037994384765625
18655,Donald Trump,18655,0.0283355712890625
18656,Bernie Sanders,18656,0.039764404296875
18657,Christopher Hitchens,18657,0.0794677734375
18658,Ronald Reagan,18658,0.052215576171875
18659,Bernie Sanders,18659,0.0689697265625
18660,Alec Guinness,18660,0.045562744140625
18661,Winston Churchill,18661,0.050567626953125
18662,Donald Trump,18662,0.041839599609375
18663,George Carlin,18663,0.0694580078125
18664,Barack Obama,18664,0.1031494140625
18665,Winston Churchill,18665,0.048187255859375
18666,Alec Guinness,18666,0.042633056640625
18667,Bernie Sanders,18667,0.048492431640625
18668,Alec Guinness,18668,0.051116943359375
18669,Alec Guinness,18669,0.07220458984375
18670,Bernie Sanders,18670,0.037078857421875
18671,Alec Guinness,18671,0.041229248046875
18672,Louis Farrakhan,18672,0.03369140625
18673,Christopher Hitchens,18673,0.081787109375
18674,Martin Luther King,18674,0.053955078125
18675,Alec Guinness,18675,0.049468994140625
18676,Richard Nixon,18676,0.0232696533203125
18677,Bill Clinton,18677,0.0213470458984375
18678,Donald Trump,18678,0.058380126953125
18679,Christopher Hitchens,18679,0.032806396484375
18680,Bernie Sanders,18680,0.054443359375
18681,Martin Luther King,18681,0.061676025390625
18682,Winston Churchill,18682,0.06658935546875
18683,Bernie Sanders,18683,0.07794189453125
18684,Milton Friedman,18684,0.0499267578125
18685,Boris Johnson,18685,0.0296783447265625
18686,Barack Obama,18686,0.047119140625
18687,Donald Trump,18687,0.015411376953125
18688,Barack Obama,18688,0.02886962890625
18689,Martin Luther King,18689,0.08184814453125
18690,Alec Guinness,18690,0.039154052734375
18691,Bernie Sanders,18691,0.0188446044921875
18692,Martin Luther King,18692,0.0221099853515625
18693,Gilbert Gottfried,18693,0.0789794921875
18694,Winston Churchill,18694,0.048980712890625
18695,Barack Obama,18695,0.06402587890625
18696,Ronald Reagan,18696,0.10772705078125
18697,Barack Obama,18697,0.02166748046875
18698,Barack Obama,18698,0.09124755859375
18699,Bernie Sanders,18699,0.04693603515625
18700,Martin Luther King,18700,0.0291900634765625
18701,Donald Trump,18701,0.03607177734375
18702,Bernie Sanders,18702,0.052001953125
18703,Alec Guinness,18703,0.04034423828125
18704,Winston Churchill,18704,0.0311431884765625
18705,Gilbert Gottfried,18705,0.0888671875
18706,Martin Luther King,18706,0.040069580078125
18707,Donald Trump,18707,0.0521240234375
18708,Orson Welles,18708,0.06573486328125
18709,Barack Obama,18709,0.038299560546875
18710,Alec Guinness,18710,0.08050537109375
18711,Nelson Mandela,18711,0.04132080078125
18712,Ronald Reagan,18712,0.0285186767578125
18713,Louis Farrakhan,18713,0.037628173828125
18714,Queen Elizabeth II,18714,0.055145263671875
18715,Barack Obama,18715,0.041229248046875
18716,Robert Kardashian,18716,0.166748046875
18717,Alec Guinness,18717,0.06524658203125
18718,Boris Johnson,18718,0.01837158203125
18719,Bernie Sanders,18719,0.064208984375
18720,Barack Obama,18720,0.027099609375
18721,Christopher Hitchens,18721,0.08233642578125
18722,Donald Trump,18722,0.04534912109375
18723,JFK,18723,0.055328369140625
18724,Christopher Hitchens,18724,0.045684814453125
18725,Barack Obama,18725,0.03082275390625
18726,Bernie Sanders,18726,0.03021240234375
18727,Nelson Mandela,18727,0.0254058837890625
18728,Donald Trump,18728,0.0626220703125
18729,Dwight Eisenhower,18729,0.03314208984375
18730,Nelson Mandela,18730,0.058563232421875
18731,Tucker Carlson,18731,0.046112060546875
18732,Barack Obama,18732,0.038909912109375
18733,Donald Trump,18733,0.059112548828125
18734,Donald Trump,18734,0.029571533203125
18735,Bill Clinton,18735,0.08624267578125
18736,JFK,18736,0.0128631591796875
18737,Alec Guinness,18737,0.041595458984375
18738,Ronald Reagan,18738,0.06768798828125
18739,Donald Trump,18739,0.042388916015625
18740,Bernie Sanders,18740,0.059906005859375
18741,Alec Guinness,18741,0.0399169921875
18742,Barack Obama,18742,0.053375244140625
18743,Martin Luther King,18743,0.08831787109375
18744,Alec Guinness,18744,0.0987548828125
18745,Barack Obama,18745,0.08526611328125
18746,Donald Trump,18746,0.03619384765625
18747,Donald Trump,18747,0.040679931640625
18748,Bill Clinton,18748,0.0197601318359375
18749,Louis Farrakhan,18749,0.058929443359375
18750,Ayn Rand,18750,0.19384765625
18751,Donald Trump,18751,0.06396484375
18752,Bernie Sanders,18752,0.03387451171875
18753,Donald Trump,18753,0.046600341796875
18754,Barack Obama,18754,0.036712646484375
18755,Mark Zuckerberg,18755,0.0667724609375
18756,JFK,18756,0.0241546630859375
18757,Nelson Mandela,18757,0.10736083984375
18758,Donald Trump,18758,0.048126220703125
18759,Richard Nixon,18759,0.037567138671875
18760,Queen Elizabeth II,18760,0.05621337890625
18761,2Pac,18761,0.11663818359375
18762,Donald Trump,18762,0.09674072265625
18763,Christopher Hitchens,18763,0.048614501953125
18764,Bernie Sanders,18764,0.071044921875
18765,Bernie Sanders,18765,0.01493072509765625
18766,Ayn Rand,18766,0.0290374755859375
18767,Winston Churchill,18767,0.029449462890625
18768,Bill Clinton,18768,0.0233154296875
18769,Barack Obama,18769,0.435546875
18770,Ayn Rand,18770,0.029083251953125
18771,Ronald Reagan,18771,0.10748291015625
18772,Bernie Sanders,18772,0.0782470703125
18773,Orson Welles,18773,0.11578369140625
18774,Barack Obama,18774,0.05926513671875
18775,Richard Nixon,18775,0.0736083984375
18776,Ayn Rand,18776,0.042388916015625
18777,Martin Luther King,18777,0.03515625
18778,Bill Clinton,18778,0.0333251953125
18779,Dwight Eisenhower,18779,0.0305938720703125
18780,Donald Trump,18780,0.038818359375
18781,Christopher Hitchens,18781,0.1595458984375
18782,Barack Obama,18782,0.03936767578125
18783,Donald Trump,18783,0.033233642578125
18784,Ayn Rand,18784,0.056915283203125
18785,Ayn Rand,18785,0.04376220703125
18786,Nick Offerman,18786,0.0149383544921875
18787,Winston Churchill,18787,0.0204620361328125
18788,Arnold Schwarzenegger,18788,0.0750732421875
18789,Richard Nixon,18789,0.0146636962890625
18790,Donald Trump,18790,0.056488037109375
18791,Barack Obama,18791,0.040557861328125
18792,Donald Trump,18792,0.08172607421875
18793,Ayn Rand,18793,0.0245513916015625
18794,Ronald Reagan,18794,0.042755126953125
18795,Donald Trump,18795,0.061431884765625
18796,Ayn Rand,18796,0.06378173828125
18797,Bernie Sanders,18797,0.06414794921875
18798,Ronald Reagan,18798,0.0819091796875
18799,Barack Obama,18799,0.0251922607421875
18800,Bill Clinton,18800,0.0249481201171875
18801,Ayn Rand,18801,0.0433349609375
18802,Winston Churchill,18802,0.026947021484375
18803,Donald Trump,18803,0.01873779296875
18804,Ayn Rand,18804,0.080810546875
18805,Alec Guinness,18805,0.08831787109375
18806,Martin Luther King,18806,0.04412841796875
18807,FDR,18807,0.11077880859375
18808,Donald Trump,18808,0.028289794921875
18809,Bernie Sanders,18809,0.07562255859375
18810,Queen Elizabeth II,18810,0.0535888671875
18811,Ayn Rand,18811,0.1163330078125
18812,Barack Obama,18812,0.037017822265625
18813,2Pac,18813,0.1201171875
18814,Ayn Rand,18814,0.0361328125
18815,Winston Churchill,18815,0.07012939453125
18816,Orson Welles,18816,0.072265625
18817,Ayn Rand,18817,0.01267242431640625
18818,George W. Bush,18818,0.103759765625
18819,Winston Churchill,18819,0.018829345703125
18820,Donald Trump,18820,0.0570068359375
18821,Martin Luther King,18821,0.08990478515625
18822,Donald Trump,18822,0.035186767578125
18823,George W. Bush,18823,0.088623046875
18824,Robert Kardashian,18824,0.10919189453125
18825,Mark Zuckerberg,18825,0.05743408203125
18826,Ayn Rand,18826,0.07659912109375
18827,Ayn Rand,18827,0.0249481201171875
18828,Donald Trump,18828,0.04669189453125
18829,Donald Trump,18829,0.054229736328125
18830,Bill Clinton,18830,0.0418701171875
18831,Dave Chappelle,18831,0.0777587890625
18832,Alec Guinness,18832,0.033172607421875
18833,Richard Nixon,18833,0.0234832763671875
18834,Barack Obama,18834,0.039703369140625
18835,Bernie Sanders,18835,0.03411865234375
18836,Jeff Goldblum,18836,0.0765380859375
18837,Bill Clinton,18837,0.01708984375
18838,Christopher Hitchens,18838,0.0261383056640625
18839,Alec Guinness,18839,0.07220458984375
18840,Donald Trump,18840,0.052337646484375
18841,Winston Churchill,18841,0.024871826171875
18842,Donald Trump,18842,0.034820556640625
18843,Donald Trump,18843,0.052703857421875
18844,Ronald Reagan,18844,0.040191650390625
18845,Milton Friedman,18845,0.08660888671875
18846,Ayn Rand,18846,0.0264434814453125
18847,Norm MacDonald,18847,0.038238525390625
18848,Christopher Hitchens,18848,0.060272216796875
18849,Barack Obama,18849,0.029388427734375
18850,Alan Watts,18850,0.08074951171875
18851,Alec Guinness,18851,0.07672119140625
18852,George W. Bush,18852,0.066162109375
18853,Lyndon Johnson,18853,0.0697021484375
18854,Barack Obama,18854,0.0300140380859375
18855,Adam Driver,18855,0.0303497314453125
18856,Alexandria Ocasio-Cortez,18856,0.0484619140625
18857,Alec Guinness,18857,0.0750732421875
18858,Barack Obama,18858,0.024322509765625
18859,Christopher Hitchens,18859,0.02325439453125
18860,Barack Obama,18860,0.03411865234375
18861,Barack Obama,18861,0.023284912109375
18862,Ayn Rand,18862,0.033294677734375
18863,Alec Guinness,18863,0.0626220703125
18864,Bill Clinton,18864,0.035003662109375
18865,Christopher Hitchens,18865,0.12841796875
18866,George W. Bush,18866,0.0926513671875
18867,Ayn Rand,18867,0.04901123046875
18868,Donald Trump,18868,0.04376220703125
18869,Bill Clinton,18869,0.0836181640625
18870,Barack Obama,18870,0.036285400390625
18871,Bill Clinton,18871,0.0286865234375
18872,Bill Burr,18872,0.06610107421875
18873,Bernie Sanders,18873,0.060699462890625
18874,Ronald Reagan,18874,0.046783447265625
18875,Barack Obama,18875,0.1566162109375
18876,Christopher Hitchens,18876,0.03363037109375
18877,Winston Churchill,18877,0.09307861328125
18878,Martin Luther King,18878,0.07122802734375
18879,Bernie Sanders,18879,0.01331329345703125
18880,Bill Clinton,18880,0.0848388671875
18881,Louis Farrakhan,18881,0.04034423828125
18882,Boris Johnson,18882,0.025146484375
18883,Barack Obama,18883,0.0684814453125
18884,Donald Trump,18884,0.0279693603515625
18885,Alec Guinness,18885,0.06939697265625
18886,Bill Clinton,18886,0.07769775390625
18887,Barack Obama,18887,0.0479736328125
18888,Alan Watts,18888,0.10015869140625
18889,Alec Guinness,18889,0.03204345703125
18890,Barack Obama,18890,0.0291290283203125
18891,Winston Churchill,18891,0.054901123046875
18892,Ayn Rand,18892,0.08697509765625
18893,Ayn Rand,18893,0.031524658203125
18894,Milton Friedman,18894,0.04730224609375
18895,Bill Burr,18895,0.047760009765625
18896,Milton Friedman,18896,0.041107177734375
18897,Boris Johnson,18897,0.053436279296875
18898,Barack Obama,18898,0.05523681640625
18899,Donald Trump,18899,0.26123046875
18900,Bernie Sanders,18900,0.054473876953125
18901,Barack Obama,18901,0.435302734375
18902,Nelson Mandela,18902,0.0557861328125
18903,Alec Guinness,18903,0.09942626953125
18904,Donald Trump,18904,0.0845947265625
18905,Ayn Rand,18905,0.07659912109375
18906,Winston Churchill,18906,0.05267333984375
18907,Ayn Rand,18907,0.06488037109375
18908,Christopher Hitchens,18908,0.05975341796875
18909,JFK,18909,0.032135009765625
18910,Donald Trump,18910,0.055145263671875
18911,Alec Guinness,18911,0.0731201171875
18912,Donald Trump,18912,0.0244598388671875
18913,Donald Trump,18913,0.0699462890625
18914,Ayn Rand,18914,0.08209228515625
18915,Ayn Rand,18915,0.053314208984375
18916,Donald Trump,18916,0.077880859375
18917,Alec Guinness,18917,0.046600341796875
18918,Ayn Rand,18918,0.0577392578125
18919,Alec Guinness,18919,0.0618896484375
18920,Alec Guinness,18920,0.05126953125
18921,Alexandria Ocasio-Cortez,18921,0.0212860107421875
18922,Christopher Hitchens,18922,0.072265625
18923,Winston Churchill,18923,0.01454925537109375
18924,Barack Obama,18924,0.038787841796875
18925,Ayn Rand,18925,0.06524658203125
18926,Alan Watts,18926,0.26220703125
18927,Milton Friedman,18927,0.029541015625
18928,Bernie Sanders,18928,0.061431884765625
18929,2Pac,18929,0.140380859375
18930,Ayn Rand,18930,0.057952880859375
18931,Nelson Mandela,18931,0.048065185546875
18932,Alec Guinness,18932,0.1370849609375
18933,Bill Clinton,18933,0.07861328125
18934,Alec Guinness,18934,0.1834716796875
18935,Ayn Rand,18935,0.02337646484375
18936,Barack Obama,18936,0.031402587890625
18937,JFK,18937,0.10455322265625
18938,Ayn Rand,18938,0.0635986328125
18939,Donald Trump,18939,0.060333251953125
18940,Barack Obama,18940,0.052825927734375
18941,Ronald Reagan,18941,0.055908203125
18942,JFK,18942,0.03662109375
18943,Bernie Sanders,18943,0.05950927734375
18944,Winston Churchill,18944,0.0562744140625
18945,2Pac,18945,0.1605224609375
18946,Ayn Rand,18946,0.071533203125
18947,Donald Trump,18947,0.0306549072265625
18948,Barack Obama,18948,0.06524658203125
18949,Bernie Sanders,18949,0.05230712890625
18950,Barack Obama,18950,0.023040771484375
18951,Ronald Reagan,18951,0.05767822265625
18952,Alan Watts,18952,0.04278564453125
18953,Arnold Schwarzenegger,18953,0.0177001953125
18954,Ayn Rand,18954,0.02252197265625
18955,Alec Guinness,18955,0.046875
18956,Bernie Sanders,18956,0.03759765625
18957,Alec Guinness,18957,0.0237579345703125
18958,Malcolm X,18958,0.1102294921875
18959,Donald Trump,18959,0.0404052734375
18960,Malcolm X,18960,0.0120849609375
18961,Louis Farrakhan,18961,0.043304443359375
18962,Orson Welles,18962,0.0885009765625
18963,Alec Guinness,18963,0.0268096923828125
18964,Ronald Reagan,18964,0.104736328125
18965,Alec Guinness,18965,0.047119140625
18966,Ayn Rand,18966,0.05511474609375
18967,Bernie Sanders,18967,0.034423828125
18968,Winston Churchill,18968,0.0672607421875
18969,Barack Obama,18969,0.02783203125
18970,JFK,18970,0.1143798828125
18971,Donald Trump,18971,0.032318115234375
18972,Lyndon Johnson,18972,0.03045654296875
18973,Bill Clinton,18973,0.0265045166015625
18974,Bill Clinton,18974,0.0941162109375
18975,Bill Clinton,18975,0.0312042236328125
18976,Queen Elizabeth II,18976,0.0194091796875
18977,George Carlin,18977,0.060546875
18978,Bill Clinton,18978,0.0870361328125
18979,Barack Obama,18979,0.033203125
18980,Orson Welles,18980,0.0675048828125
18981,Bernie Sanders,18981,0.07513427734375
18982,Donald Trump,18982,0.06640625
18983,Bernie Sanders,18983,0.034698486328125
18984,Donald Trump,18984,0.032379150390625
18985,Donald Trump,18985,0.041778564453125
18986,JFK,18986,0.03631591796875
18987,Milton Friedman,18987,0.07550048828125
18988,Christopher Hitchens,18988,0.0540771484375
18989,Ronald Reagan,18989,0.058929443359375
18990,Boris Johnson,18990,0.0721435546875
18991,Ronald Reagan,18991,0.0386962890625
18992,Ayn Rand,18992,0.07611083984375
18993,Ronald Reagan,18993,0.025421142578125
18994,Barack Obama,18994,0.0271148681640625
18995,Alec Guinness,18995,0.049591064453125
18996,Ronald Reagan,18996,0.039398193359375
18997,Alec Guinness,18997,0.030029296875
18998,Alec Guinness,18998,0.031036376953125
18999,Ayn Rand,18999,0.09539794921875
19000,Boris Johnson,19000,0.05303955078125
19001,Ronald Reagan,19001,0.03607177734375
19002,Dwight Eisenhower,19002,0.0196685791015625
19003,Christopher Hitchens,19003,0.0540771484375
19004,Winston Churchill,19004,0.01557159423828125
19005,Nick Offerman,19005,0.0166015625
19006,Bernie Sanders,19006,0.048248291015625
19007,Louis Farrakhan,19007,0.02520751953125
19008,Ronald Reagan,19008,0.061767578125
19009,John Cleese,19009,0.07574462890625
19010,Alec Guinness,19010,0.021697998046875
19011,Bill Clinton,19011,0.0267486572265625
19012,Adam Driver,19012,0.035186767578125
19013,Mark Zuckerberg,19013,0.0660400390625
19014,Norm MacDonald,19014,0.1160888671875
19015,Bernie Sanders,19015,0.054168701171875
19016,Barack Obama,19016,0.0301971435546875
19017,Bernie Sanders,19017,0.09375
19018,Alexandria Ocasio-Cortez,19018,0.02294921875
19019,Ayn Rand,19019,0.03564453125
19020,Donald Trump,19020,0.0777587890625
19021,Ronald Reagan,19021,0.061309814453125
19022,Alec Guinness,19022,0.07476806640625
19023,Boris Johnson,19023,0.05242919921875
19024,George Carlin,19024,0.0211944580078125
19025,Bill Clinton,19025,0.1107177734375
19026,Barack Obama,19026,0.04583740234375
19027,Queen Elizabeth II,19027,0.045562744140625
19028,Ronald Reagan,19028,0.033203125
19029,Donald Trump,19029,0.06982421875
19030,Queen Elizabeth II,19030,0.052734375
19031,Ronald Reagan,19031,0.017974853515625
19032,Barack Obama,19032,0.09075927734375
19033,Arnold Schwarzenegger,19033,0.032470703125
19034,Martin Luther King,19034,0.04425048828125
19035,Alec Guinness,19035,0.06463623046875
19036,Bill Clinton,19036,0.09503173828125
